"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate"
745115,"53fdb88d-dfd9-4035-8642-5e607d861a72","/api/v1.1/game/745115/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745115-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,2,2,".500",141,"Toronto Blue Jays","/api/v1/teams/141",2,FALSE,FALSE,1,2,2,".500",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745115/content",NA,NA
746090,"ce99aada-2520-47de-833a-bb970b0f8aff","/api/v1.1/game/746090/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-746090-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,4,4,0,"1.000",134,"Pittsburgh Pirates","/api/v1/teams/134",7,FALSE,FALSE,1,0,4,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746090/content",NA,NA
745845,"b8be27ab-2020-4d63-ad71-0d38b1e2444f","/api/v1.1/game/745845/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745845-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,3,0,"1.000",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,1,0,3,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745845/content",NA,NA
746332,"b0707dc3-811a-483a-bdae-1cc09bcc2dd0","/api/v1.1/game/746332/feed/live","R","2024","2024-03-31T18:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-746332-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,2,1,".667",142,"Minnesota Twins","/api/v1/teams/142",11,TRUE,FALSE,1,1,2,".333",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746332/content",NA,NA
746815,"d2954af7-00b2-4608-9d04-c49ffaf1476b","/api/v1.1/game/746815/feed/live","R","2024","2024-03-31T18:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-746815-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,3,0,"1.000",116,"Detroit Tigers","/api/v1/teams/116",2,FALSE,FALSE,1,0,3,".000",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746815/content",NA,NA
746413,"852ab8f5-a705-4286-8ae1-ef05f4826d72","/api/v1.1/game/746413/feed/live","R","2024","2024-03-31T18:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-746413-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,4,0,"1.000",147,"New York Yankees","/api/v1/teams/147",3,FALSE,FALSE,1,0,4,".000",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746413/content",NA,NA
745035,"73f8675a-8923-4c50-b9de-c09315b22390","/api/v1.1/game/745035/feed/live","R","2024","2024-03-31T18:35:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745035-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,1,2,".333",112,"Chicago Cubs","/api/v1/teams/112",5,FALSE,FALSE,1,2,1,".667",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745035/content",NA,NA
745683,"9f9f0c56-4a61-47b5-b29b-74164838c8e3","/api/v1.1/game/745683/feed/live","R","2024","2024-03-31T20:07:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745683-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,3,1,".750",114,"Cleveland Guardians","/api/v1/teams/114",4,TRUE,FALSE,1,1,3,".250",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745683/content",NA,NA
747222,"5666c3fa-ff78-4f2b-84e5-590ad459ae1f","/api/v1.1/game/747222/feed/live","R","2024","2024-03-31T20:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-747222-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,3,".250",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,1,3,1,".750",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747222/content",NA,NA
745279,"299f7b41-af5b-4a80-be7b-09d2e75a821d","/api/v1.1/game/745279/feed/live","R","2024","2024-03-31T20:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745279-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,2,2,".500",111,"Boston Red Sox","/api/v1/teams/111",1,FALSE,FALSE,1,2,2,".500",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745279/content",NA,NA
745438,"042e99c6-5de6-48ef-99b7-64279d896cb4","/api/v1.1/game/745438/feed/live","R","2024","2024-03-31T20:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-745438-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,2,2,".500",137,"San Francisco Giants","/api/v1/teams/137",13,TRUE,FALSE,2,3,3,".500",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745438/content",NA,NA
746166,"08fb87de-f72c-4c4a-9d97-ab549554b67e","/api/v1.1/game/746166/feed/live","R","2024","2024-03-31T23:10:00Z","2024-03-31",FALSE,1,TRUE,"N","P","N","14-746166-2024-03-31","2024","day",NA,9,FALSE,145,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,3,".250",138,"St. Louis Cardinals","/api/v1/teams/138",5,TRUE,FALSE,2,4,2,".667",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746166/content",NA,NA
746817,"414cf698-76f8-4572-80fd-085f7d5e4b9f","/api/v1.1/game/746817/feed/live","R","2024","2024-04-01T18:10:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-746817-2024-04-01","2024","day",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Completed Early","FR",FALSE,"F","Rain",9,TRUE,FALSE,2,3,1,".750",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,2,0,4,".000",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746817/content",NA,NA
746899,"aa266126-6f19-4b79-997b-b1da3188cbf9","/api/v1.1/game/746899/feed/live","R","2024","2024-04-01T18:20:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-746899-2024-04-01","2024","day","Cubs home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,2,1,4,".200",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,2,2,2,".500",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/746899/content",NA,NA
744875,"7b475a95-825a-4c01-b645-6bc24505636d","/api/v1.1/game/744875/feed/live","R","2024","2024-04-01T20:05:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-744875-2024-04-01","2024","day","Nationals home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,5,5,0,"1.000",134,"Pittsburgh Pirates","/api/v1/teams/134",4,FALSE,FALSE,3,1,3,".250",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/744875/content",NA,NA
747058,"bfbbb7db-99d0-4485-bfc9-00f48fd332cd","/api/v1.1/game/747058/feed/live","R","2024","2024-04-01T22:35:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-747058-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,1,3,".250",118,"Kansas City Royals","/api/v1/teams/118",6,TRUE,FALSE,2,3,1,".750",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747058/content",NA,NA
745600,"ab748874-f673-4fbe-8481-16513ff88ed1","/api/v1.1/game/745600/feed/live","R","2024","2024-04-01T22:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745600-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,2,3,1,".750",113,"Cincinnati Reds","/api/v1/teams/113",3,FALSE,FALSE,2,1,3,".250",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745600/content",NA,NA
746085,"eb238999-d932-4de5-b159-022c04b1912b","/api/v1.1/game/746085/feed/live","R","2024","2024-04-01T22:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-746085-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,2,2,2,".500",108,"Los Angeles Angels","/api/v1/teams/108",4,FALSE,FALSE,2,0,5,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746085/content",NA,NA
745109,"9b039615-106e-46a4-aed2-23b2bf9d942b","/api/v1.1/game/745109/feed/live","R","2024","2024-04-01T22:50:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745109-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,2,3,1,".750",140,"Texas Rangers","/api/v1/teams/140",3,FALSE,FALSE,2,2,3,".400",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745109/content",NA,NA
745842,"7e0899c9-d1f2-4ed7-9cbb-e6bc63d71285","/api/v1.1/game/745842/feed/live","R","2024","2024-04-01T23:10:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745842-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,4,0,"1.000",116,"Detroit Tigers","/api/v1/teams/116",0,FALSE,FALSE,2,0,4,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745842/content",NA,NA
746409,"26b71a05-aa22-452e-877a-5dd3f031798a","/api/v1.1/game/746409/feed/live","R","2024","2024-04-02T00:10:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-746409-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,2,2,3,".400",141,"Toronto Blue Jays","/api/v1/teams/141",10,TRUE,FALSE,2,1,4,".200",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746409/content",NA,NA
745675,"0cc3f844-8018-47a8-9a4b-1df6ee888e2a","/api/v1.1/game/745675/feed/live","R","2024","2024-04-02T01:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745675-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,2,3,2,".600",111,"Boston Red Sox","/api/v1/teams/111",0,FALSE,FALSE,2,1,4,".200",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745675/content",NA,NA
745277,"e9ffce84-18f5-4cca-9a02-22aa324e392e","/api/v1.1/game/745277/feed/live","R","2024","2024-04-02T01:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745277-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,3,2,".600",114,"Cleveland Guardians","/api/v1/teams/114",5,TRUE,FALSE,2,3,2,".600",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745277/content",NA,NA
745437,"b5572258-c6b0-499f-948d-b072284587fb","/api/v1.1/game/745437/feed/live","R","2024","2024-04-02T01:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-745437-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,2,2,3,".400",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,3,3,4,".429",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745437/content",NA,NA
747218,"e1c70e9d-3bbb-4757-8eda-c2bf7d0339cf","/api/v1.1/game/747218/feed/live","R","2024","2024-04-02T01:40:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-747218-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,5,0,"1.000",147,"New York Yankees","/api/v1/teams/147",2,FALSE,FALSE,2,3,2,".600",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747218/content",NA,NA
746170,"9f6f6d33-e5a2-43e4-bc5f-9121488891a9","/api/v1.1/game/746170/feed/live","R","2024","2024-04-02T02:10:00Z","2024-04-01",FALSE,1,TRUE,"N","P","N","14-746170-2024-04-01","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,2,3,".400",137,"San Francisco Giants","/api/v1/teams/137",8,TRUE,FALSE,3,5,2,".714",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746170/content",NA,NA
746009,"96dee04f-66a4-4785-aed3-1e0e91737fd4","/api/v1.1/game/746009/feed/live","R","2024","2024-04-02T20:10:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746009-2024-04-02","2024","day","Brewers home opener",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,2,2,".500",142,"Minnesota Twins","/api/v1/teams/142",3,TRUE,FALSE,3,4,0,"1.000",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746009/content",NA,NA
747057,"1c8388b0-9694-4479-a553-008a90f4c684","/api/v1.1/game/747057/feed/live","R","2024","2024-04-02T22:35:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-747057-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,2,3,".400",118,"Kansas City Royals","/api/v1/teams/118",1,FALSE,FALSE,2,3,2,".600",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747057/content",NA,NA
745598,"7a44fc0e-9c21-4bfc-a175-a6e0d220c52c","/api/v1.1/game/745598/feed/live","R","2024","2024-04-02T22:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-745598-2024-04-02","2024","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,3,2,".600",113,"Cincinnati Reds","/api/v1/teams/113",9,TRUE,FALSE,2,2,3,".400",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745598/content",NA,NA
746086,"b6243a3b-2957-4f84-b1ca-e7cda0bcf88c","/api/v1.1/game/746086/feed/live","R","2024","2024-04-02T22:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746086-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,2,3,2,".600",108,"Los Angeles Angels","/api/v1/teams/108",1,FALSE,FALSE,2,0,6,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746086/content",NA,NA
745111,"2ebbc623-fe82-4bb9-932c-beb340c02715","/api/v1.1/game/745111/feed/live","R","2024","2024-04-02T22:50:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-745111-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,3,2,".600",140,"Texas Rangers","/api/v1/teams/140",5,TRUE,FALSE,2,3,3,".500",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745111/content",NA,NA
746898,"22ba6aca-b958-4069-ad98-e7055ddab36f","/api/v1.1/game/746898/feed/live","R","2024","2024-04-02T23:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746898-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,1,5,".167",115,"Colorado Rockies","/api/v1/teams/115",12,TRUE,FALSE,2,3,2,".600",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/746898/content",NA,NA
746814,"7d1dae8b-70fc-48ae-867e-a8e20ed8e622","/api/v1.1/game/746814/feed/live","R","2024","2024-04-02T23:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746814-2024-04-02","2024","night",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,3,2,".600",144,"Atlanta Braves","/api/v1/teams/144",3,TRUE,FALSE,2,1,4,".200",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746814/content",NA,NA
746411,"2c66f59c-2f22-4910-8e51-034e97b5b361","/api/v1.1/game/746411/feed/live","R","2024","2024-04-03T00:10:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746411-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,2,3,3,".500",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,2,1,5,".167",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746411/content",NA,NA
745680,"e00ed48a-4a8a-4dc9-a7c4-6e2f4f29f71f","/api/v1.1/game/745680/feed/live","R","2024","2024-04-03T01:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-745680-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,4,2,".667",111,"Boston Red Sox","/api/v1/teams/111",4,FALSE,FALSE,2,1,5,".167",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745680/content",NA,NA
745273,"e12e7bf8-1303-457b-8f34-671d4e7361cf","/api/v1.1/game/745273/feed/live","R","2024","2024-04-03T01:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-745273-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,4,2,".667",114,"Cleveland Guardians","/api/v1/teams/114",2,FALSE,FALSE,2,3,3,".500",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745273/content",NA,NA
745439,"6ad139ca-2635-4248-a1f3-6c3db27d86c6","/api/v1.1/game/745439/feed/live","R","2024","2024-04-03T01:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-745439-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,3,3,".500",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,3,3,5,".375",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745439/content",NA,NA
747220,"5a795268-5ae1-4557-95a5-1ad508423d33","/api/v1.1/game/747220/feed/live","R","2024","2024-04-03T01:40:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-747220-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,2,5,1,".833",147,"New York Yankees","/api/v1/teams/147",7,TRUE,FALSE,2,4,2,".667",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747220/content",NA,NA
746169,"9aa0c282-a7a7-45a2-8c93-4856f7fb19d4","/api/v1.1/game/746169/feed/live","R","2024","2024-04-03T02:10:00Z","2024-04-02",FALSE,1,TRUE,"N","P","N","14-746169-2024-04-02","2024","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,2,4,".333",137,"San Francisco Giants","/api/v1/teams/137",5,TRUE,FALSE,3,6,2,".750",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746169/content",NA,NA
745844,"717d86bb-9d8f-40bb-8925-7c2bbb31f17d","/api/v1.1/game/745844/feed/live","R","2024","2024-04-02T23:10:00Z","2024-04-04",NA,1,TRUE,"N","P","N","14-745844-2024-04-02","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","2024-04-04T16:10:00Z","2024-04-04","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,2,5,0,"1.000",116,"Detroit Tigers","/api/v1/teams/116",NA,NA,FALSE,2,0,5,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745844/content",NA,NA
747059,"86d50fa1-29e8-4b00-9cbe-fa91941e5ccd","/api/v1.1/game/747059/feed/live","R","2024","2024-04-03T17:05:00Z","2024-04-03",FALSE,1,TRUE,"N","P","N","14-747059-2024-04-03","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,2,4,".333",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,2,4,2,".667",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747059/content",NA,NA
745114,"4ab4caa1-8c34-441d-b5ce-70598216c541","/api/v1.1/game/745114/feed/live","R","2024","2024-04-03T17:10:00Z","2024-04-03",FALSE,1,TRUE,"N","P","N","14-745114-2024-04-03","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,4,2,".667",140,"Texas Rangers","/api/v1/teams/140",1,FALSE,FALSE,2,3,4,".429",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745114/content",NA,NA
